,respondent,age,education,activity_work,voted,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,ppltrst,pplfair,pplhlp,atchctr,atcherp,gender,educational_level,political_trust
1073,17541.0,21.0,9.0,1.0,1.0,5.8,7.0,7.0,5.0,4.8,6.2,5.6,3.0,4.0,6.0,8.0,8.0,Female,mid_educated,5.45
1074,17542.0,71.0,4.0,6.0,1.0,8.0,8.0,9.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,Male,lower_educated,7.25
1075,17543.0,41.0,16.0,1.0,1.0,9.0,10.0,10.0,5.0,5.0,7.0,8.0,8.0,8.0,7.0,9.0,9.0,Male,highly_educated,6.5
1076,17544.0,56.0,15.0,1.0,1.0,8.0,8.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,6.0,9.0,9.0,Female,highly_educated,7.0
1077,17545.0,48.0,13.0,1.0,1.0,1.0,3.0,4.0,0.0,6.0,2.0,6.0,4.0,3.0,1.0,1.0,2.0,Female,highly_educated,2.25
1078,17546.0,53.0,4.0,1.0,1.0,4.0,5.0,8.0,4.0,6.0,6.0,6.0,7.0,7.0,4.0,5.0,5.0,Female,lower_educated,5.0
1079,17547.0,17.0,2.0,2.0,3.0,5.0,10.0,10.0,5.0,5.0,7.0,7.2,5.0,5.0,5.0,8.0,8.0,Female,lower_educated,5.5
1080,17548.0,20.0,9.0,1.0,3.0,5.0,7.0,8.0,5.0,4.0,6.0,8.0,7.0,7.0,6.0,4.0,3.0,Male,mid_educated,5.0
1081,17549.0,40.0,16.0,5.0,1.0,5.0,7.0,8.0,3.0,4.0,5.0,5.0,5.0,5.0,7.0,5.0,5.0,Male,highly_educated,4.25
1082,17550.0,63.0,2.0,1.0,1.0,0.0,6.0,7.0,6.0,2.0,1.0,1.0,5.0,8.0,10.0,10.0,6.0,Male,lower_educated,2.25
1083,17551.0,49.0,16.0,1.0,1.0,6.0,7.0,8.0,6.0,5.0,6.0,6.2,7.0,8.0,6.0,5.0,2.0,Female,highly_educated,5.75
1084,17552.0,16.0,2.0,2.0,3.0,8.0,7.0,9.0,6.0,7.0,9.0,10.0,7.0,6.0,8.0,8.0,7.0,Male,lower_educated,7.5
1085,17553.0,65.0,17.0,1.0,1.0,6.0,8.0,7.0,6.0,5.0,6.0,5.0,5.0,5.0,4.0,8.0,7.0,Male,highly_educated,5.75
1086,17554.0,50.0,10.0,1.0,1.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,8.0,7.0,5.0,8.0,6.0,Female,mid_educated,6.0
1087,17555.0,54.0,6.0,1.0,1.0,4.0,6.0,6.0,5.0,5.0,5.0,6.0,4.0,6.0,4.0,7.0,7.0,Male,mid_educated,4.75
1088,17556.0,45.0,14.0,1.0,1.0,5.0,5.0,6.0,4.0,3.0,5.0,5.0,4.0,6.0,6.0,7.0,7.0,Female,highly_educated,4.25
1089,17557.0,41.0,10.0,1.0,1.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,6.0,7.0,6.0,8.0,6.0,Female,mid_educated,7.5
1090,17558.0,40.0,14.0,1.0,1.0,7.0,9.0,9.0,6.0,6.0,7.0,7.0,8.0,8.0,5.0,6.0,6.0,Male,highly_educated,6.5
1091,17559.0,55.0,11.0,1.0,1.0,8.0,9.0,7.0,7.0,6.0,6.0,8.0,5.0,7.0,7.0,3.0,3.0,Male,mid_educated,6.75
1092,17560.0,22.0,10.0,1.0,2.0,6.0,6.0,7.0,5.0,4.0,6.0,3.0,7.0,7.0,4.0,2.0,2.0,Male,mid_educated,5.25
1093,17561.0,39.0,14.0,1.0,1.0,6.0,6.0,7.0,5.0,6.0,4.0,8.0,5.0,7.0,3.0,7.0,5.0,Female,highly_educated,5.25
1094,17562.0,59.0,17.0,1.0,1.0,9.0,10.0,7.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,7.0,Female,highly_educated,8.25
1095,17563.0,29.0,17.0,1.0,1.0,6.0,6.0,8.0,5.0,6.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,Female,highly_educated,6.0
1096,17564.0,38.0,16.0,1.0,1.0,6.0,9.0,10.0,8.0,3.0,8.0,9.0,8.0,7.0,1.0,9.0,6.0,Male,highly_educated,6.25
1097,17565.0,56.0,16.0,1.0,1.0,8.0,9.0,9.0,7.0,7.0,5.0,5.0,8.0,7.0,7.0,9.0,5.0,Male,highly_educated,6.75
1098,17566.0,18.0,6.0,2.0,3.0,7.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,8.0,7.0,Female,mid_educated,7.0
1099,17567.0,55.0,17.0,3.0,2.0,5.0,8.0,5.0,5.0,5.0,4.0,6.0,10.0,10.0,6.0,9.0,3.0,Male,highly_educated,4.75
1100,17568.0,17.0,4.0,2.0,3.0,8.0,7.0,8.0,8.0,7.0,7.0,8.0,4.0,8.0,8.0,6.0,8.0,Female,lower_educated,7.5
1101,17569.0,44.0,9.0,1.0,1.0,2.0,6.0,7.0,2.0,2.0,5.4,5.0,8.0,8.0,6.0,8.0,3.0,Female,mid_educated,2.85
1102,17570.0,63.0,17.0,1.0,1.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,6.0,6.0,5.0,7.0,7.0,Male,highly_educated,7.0
1103,17571.0,73.0,3.0,6.0,1.0,6.0,7.0,8.0,6.0,6.0,5.0,6.0,7.0,6.0,8.0,10.0,6.0,Male,lower_educated,5.75
1104,17572.0,86.0,3.0,8.0,8.0,5.8,6.4,7.2,4.4,4.4,4.8,6.2,2.0,2.0,2.0,10.0,2.0,Female,lower_educated,4.85
1105,17573.0,24.0,15.0,4.0,1.0,7.0,9.0,10.0,4.0,2.0,7.0,8.0,8.0,8.0,4.0,5.0,7.0,Female,highly_educated,5.0
1106,17574.0,37.0,17.0,1.0,1.0,5.0,6.0,4.0,3.0,5.0,6.0,5.0,8.0,8.0,5.0,7.0,8.0,Male,highly_educated,4.75
1107,17575.0,69.0,10.0,6.0,1.0,8.0,9.0,7.0,4.0,3.0,4.0,6.0,7.0,7.0,4.0,10.0,9.0,Male,mid_educated,4.75
1108,17576.0,27.0,17.0,1.0,1.0,7.0,7.0,8.0,6.0,6.0,7.0,7.0,8.0,7.0,6.0,9.0,7.0,Female,highly_educated,6.5
1109,17577.0,55.0,3.0,1.0,1.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,9.0,4.0,5.0,5.0,Female,lower_educated,7.25
1110,17578.0,53.0,3.0,1.0,1.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,7.0,7.0,6.0,6.0,6.0,Male,lower_educated,5.0
1111,17579.0,46.0,14.0,1.0,1.0,7.0,7.0,7.0,8.0,8.0,6.0,7.0,9.0,8.0,8.0,5.0,2.0,Male,highly_educated,7.25
1112,17580.0,63.0,3.0,1.0,1.0,6.0,6.0,8.0,4.0,5.0,5.0,6.0,6.0,6.0,4.0,9.0,8.0,Male,lower_educated,5.0
1113,17581.0,41.0,16.0,1.0,1.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,5.0,8.0,6.0,Female,highly_educated,6.75
1114,17582.0,75.0,3.0,6.0,2.0,6.0,6.0,6.0,5.0,5.0,6.0,7.0,5.0,6.0,5.0,10.0,7.0,Female,lower_educated,5.5
1115,17583.0,28.0,10.0,1.0,1.0,7.0,7.0,6.0,8.0,7.0,7.0,7.0,5.0,4.0,4.0,7.0,7.0,Female,mid_educated,7.25
1116,17584.0,79.0,2.0,6.0,2.0,3.0,5.0,8.0,0.0,3.0,4.0,5.0,5.0,5.0,7.0,10.0,4.0,Male,lower_educated,2.5
1117,17585.0,16.0,1.0,9.0,2.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,4.0,3.0,7.0,5.0,7.0,Male,lower_educated,7.0
1118,17586.0,65.0,14.0,1.0,1.0,6.0,7.0,7.0,5.0,7.0,6.0,7.0,7.0,9.0,8.0,7.0,7.0,Female,highly_educated,6.0
1119,17587.0,21.0,6.0,2.0,1.0,5.0,7.0,8.0,5.0,4.0,5.0,6.0,7.0,8.0,6.0,8.0,6.0,Female,mid_educated,4.75
1120,17588.0,61.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,7.0,8.0,5.0,Male,lower_educated,1.25
1121,17589.0,61.0,10.0,1.0,2.0,5.0,5.0,6.0,3.0,3.0,4.0,5.0,7.0,7.0,7.0,8.0,5.0,Female,mid_educated,3.75
1122,17590.0,26.0,16.0,1.0,1.0,7.0,8.0,8.0,6.0,7.0,7.0,7.0,7.0,7.0,4.0,3.0,6.0,Female,highly_educated,6.75
1123,17591.0,28.0,14.0,1.0,1.0,6.0,9.0,9.0,6.0,6.0,8.0,8.0,7.0,6.0,4.0,8.0,6.0,Male,highly_educated,6.5
1124,17592.0,75.0,9.0,8.0,1.0,6.0,5.0,7.0,7.0,5.0,5.0,7.0,5.0,8.0,8.0,9.0,7.0,Female,mid_educated,5.75
1125,17593.0,49.0,10.0,1.0,1.0,7.0,8.0,8.0,4.0,6.0,5.2,7.0,7.0,7.0,4.0,7.0,6.0,Female,mid_educated,5.55
1126,17594.0,36.0,9.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,7.0,5.0,4.0,6.0,2.0,Female,mid_educated,0.0
1127,17595.0,52.0,10.0,1.0,1.0,2.0,2.0,5.0,1.0,2.0,2.0,4.0,7.0,8.0,7.0,6.0,4.0,Female,mid_educated,1.75
1128,17596.0,75.0,4.0,6.0,1.0,5.0,7.0,6.0,5.0,5.0,5.0,3.0,5.0,5.0,7.0,8.0,8.0,Male,lower_educated,5.0
1129,17597.0,57.0,14.0,1.0,1.0,6.0,7.0,8.0,5.0,5.0,6.0,7.0,8.0,7.0,7.0,0.0,9.0,Female,highly_educated,5.5
1130,17598.0,16.0,2.0,2.0,3.0,4.0,6.0,6.0,3.0,3.0,5.0,7.0,6.0,7.0,7.0,8.0,8.0,Female,lower_educated,3.75
1131,17599.0,39.0,16.0,1.0,2.0,3.0,0.0,6.8,3.6,1.0,4.4,4.4,8.0,5.0,5.0,7.0,8.0,Female,highly_educated,3.0
1132,17600.0,39.0,17.0,1.0,1.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,7.0,Female,highly_educated,7.25
1133,17601.0,66.0,3.0,1.0,1.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,3.0,4.0,6.0,7.0,6.0,Female,lower_educated,5.0
1134,17602.0,66.0,14.0,1.0,1.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,Male,highly_educated,7.5
1135,17603.0,59.0,3.0,5.0,1.0,6.0,9.0,9.0,10.0,9.0,9.0,6.2,7.0,9.0,7.0,9.0,9.0,Male,lower_educated,8.5
1136,17604.0,71.0,10.8,6.0,1.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,7.0,7.0,5.0,Male,,4.0
1137,17605.0,58.0,13.0,1.0,1.0,7.0,8.0,8.0,7.0,6.0,6.0,6.0,7.0,7.0,5.0,8.0,5.0,Male,highly_educated,6.5
1138,17606.0,35.0,14.0,1.0,2.0,6.0,4.0,8.0,4.0,5.0,4.0,4.0,6.0,8.0,6.0,10.0,8.0,Female,highly_educated,4.75
1139,17607.0,43.0,14.0,8.0,1.0,5.0,7.0,7.0,6.0,5.0,4.0,5.0,4.0,5.0,7.0,8.0,5.0,Female,highly_educated,5.0
1140,17608.0,57.0,16.0,1.0,1.0,4.0,6.0,6.0,2.0,3.0,4.0,1.0,5.0,7.0,3.0,8.0,6.0,Male,highly_educated,3.25
1141,17609.0,16.0,2.0,2.0,3.0,5.0,4.0,6.0,5.0,5.0,7.0,2.0,6.0,4.0,5.0,7.0,7.0,Male,lower_educated,5.5
1142,17610.0,20.0,7.0,2.0,3.0,8.0,9.0,8.0,6.0,7.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,Female,mid_educated,7.25
1143,17611.0,46.0,10.0,1.0,1.0,5.0,7.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,5.0,7.0,6.0,Female,mid_educated,5.5
1144,17612.0,22.0,10.0,2.0,1.0,7.0,9.0,7.0,6.0,5.0,5.0,5.0,3.0,6.0,3.0,7.0,5.0,Female,mid_educated,5.75
1145,17613.0,69.0,17.0,6.0,1.0,6.0,9.0,9.0,6.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,Male,highly_educated,6.5
1146,17614.0,77.0,13.0,6.0,1.0,5.0,8.0,8.0,7.0,5.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,Female,highly_educated,6.25
1147,17615.0,71.0,16.0,6.0,1.0,7.0,9.0,7.0,5.0,4.0,4.0,8.0,7.0,8.0,7.0,8.0,4.0,Male,highly_educated,5.0
1148,17616.0,27.0,9.0,1.0,2.0,2.0,4.0,6.0,1.0,3.0,1.0,5.4,6.0,7.0,3.0,2.0,4.0,Male,mid_educated,1.75
1149,17617.0,40.0,16.0,1.0,1.0,3.0,4.0,6.0,3.0,3.0,2.0,3.8,3.0,5.0,2.0,3.0,0.0,Male,highly_educated,2.75
1150,17618.0,75.0,4.0,6.0,1.0,7.0,8.0,8.0,7.0,6.0,7.0,5.0,7.0,8.0,8.0,8.0,8.0,Male,lower_educated,6.75
1151,17619.0,60.0,17.0,1.0,1.0,7.0,7.0,8.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,Female,highly_educated,6.75
1152,17620.0,43.0,15.0,1.0,3.0,3.0,5.0,8.0,2.0,4.0,0.0,0.0,7.0,7.0,7.0,10.0,4.0,Male,highly_educated,2.25
1153,17621.0,51.0,13.0,1.0,1.0,7.0,8.0,6.0,6.0,5.0,7.0,8.0,9.0,9.0,6.0,9.0,8.0,Female,highly_educated,6.25
1154,17622.0,56.0,16.0,1.0,1.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,8.0,7.0,5.0,8.0,8.0,Male,highly_educated,6.25
1155,17623.0,64.0,16.0,1.0,2.0,5.0,7.0,5.0,4.0,4.0,5.0,7.0,8.0,7.0,8.0,6.0,6.0,Male,highly_educated,4.5
1156,17624.0,35.0,14.0,1.0,1.0,7.0,5.0,8.0,6.0,6.0,7.0,7.0,4.0,6.0,3.0,2.0,4.0,Male,highly_educated,6.5
1157,17625.0,42.0,18.0,1.0,1.0,5.0,10.0,6.0,6.0,6.0,6.0,7.0,10.0,5.0,8.0,7.0,8.0,Male,highly_educated,5.75
1158,17626.0,25.0,10.0,1.0,1.0,5.0,7.0,7.0,3.0,5.0,5.0,6.0,6.0,7.0,7.0,2.0,2.0,Female,mid_educated,4.5
1159,17627.0,33.0,10.0,1.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0,1.0,9.0,9.0,3.0,1.0,1.0,Female,mid_educated,2.0
1160,17628.0,34.0,10.0,1.0,1.0,8.0,8.0,9.0,6.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,6.0,Male,mid_educated,7.0
1161,17629.0,79.0,4.0,6.0,1.0,7.0,7.0,7.0,7.0,5.0,7.0,8.0,3.0,6.0,6.0,8.0,8.0,Female,lower_educated,6.5
1162,17630.0,31.0,17.0,1.0,1.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,8.0,7.0,8.0,7.0,Female,highly_educated,6.0
1163,17631.0,25.0,15.0,2.0,1.0,6.0,6.0,7.0,5.0,5.0,6.0,6.0,4.0,4.0,3.0,4.0,4.0,Male,highly_educated,5.5
1164,17632.0,51.0,3.0,5.0,8.0,3.0,4.0,7.0,4.0,3.0,2.0,5.0,7.0,7.0,3.0,3.0,4.0,Female,lower_educated,3.0
1165,17633.0,26.0,17.0,1.0,1.0,9.0,10.0,8.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,7.0,8.0,Male,highly_educated,7.25
1166,17634.0,32.0,16.0,8.0,1.0,7.0,7.0,7.0,4.0,4.0,6.0,6.0,6.0,8.0,4.0,5.0,2.0,Female,highly_educated,5.25
1167,17635.0,16.0,2.0,2.0,3.0,7.0,8.0,7.0,7.0,6.0,6.0,6.4,7.0,8.0,5.0,6.0,6.0,Female,lower_educated,6.5
1168,17636.0,30.0,9.0,8.0,1.0,0.0,5.8,6.4,0.0,2.0,4.8,5.2,3.0,3.0,3.0,5.0,6.0,Female,mid_educated,1.7
1169,17637.0,68.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,5.0,2.0,7.0,4.0,6.0,4.0,6.0,2.0,Male,lower_educated,2.75
1170,17638.0,81.0,14.0,8.0,1.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,8.0,10.0,8.0,Female,highly_educated,6.25
1171,17639.0,40.0,10.0,1.0,1.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,Male,mid_educated,7.0
1172,17640.0,52.0,17.0,1.0,1.0,6.0,8.0,8.0,4.0,6.0,7.0,7.0,8.0,7.0,6.0,8.0,7.0,Male,highly_educated,5.75
1173,17641.0,44.0,17.0,1.0,1.0,7.0,9.0,10.0,4.0,7.0,8.0,9.0,8.0,8.0,4.0,8.0,7.0,Male,highly_educated,6.5
1174,17642.0,80.0,14.0,6.0,1.0,0.0,6.0,5.0,0.0,4.0,5.0,5.0,8.0,7.0,5.0,7.0,3.0,Male,highly_educated,2.25
1175,17643.0,54.0,13.0,1.0,1.0,4.0,7.0,8.0,6.0,7.0,5.0,7.0,7.0,7.0,4.0,4.0,8.0,Female,highly_educated,5.5
1176,17644.0,64.0,8.0,8.0,1.0,3.0,6.0,7.0,3.0,4.0,5.0,7.0,7.0,8.0,8.0,7.0,7.0,Female,mid_educated,3.75
1177,17645.0,55.0,17.0,1.0,1.0,10.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,Male,highly_educated,8.5
1178,17646.0,61.0,14.0,5.0,1.0,4.0,3.0,2.0,1.0,1.0,0.0,1.0,7.0,6.0,7.0,3.0,1.0,Male,highly_educated,1.5
1179,17647.0,85.0,1.0,6.0,1.0,5.0,7.0,9.0,6.0,8.0,5.0,2.0,6.0,3.0,2.0,8.0,5.0,Male,lower_educated,6.0
1180,17648.0,84.0,7.0,6.0,1.0,7.0,8.0,8.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,1.0,1.0,Male,mid_educated,6.25
1181,17649.0,30.0,14.0,1.0,2.0,8.0,9.0,9.0,6.0,6.0,4.0,4.0,6.0,7.0,4.0,3.0,3.0,Male,highly_educated,6.0
1182,17650.0,38.0,10.0,8.0,2.0,4.0,4.0,7.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,0.0,Female,mid_educated,3.75
1183,17651.0,71.0,17.0,6.0,1.0,6.0,9.0,9.0,4.0,6.0,7.0,8.0,7.0,8.0,5.0,8.0,8.0,Male,highly_educated,5.75
1184,17652.0,54.0,10.0,5.0,1.0,1.0,4.0,5.0,2.0,1.0,0.0,4.0,2.0,4.0,5.0,8.0,8.0,Female,mid_educated,1.0
1185,17653.0,41.0,17.0,4.0,1.0,6.0,7.0,8.0,5.0,7.0,6.0,8.0,8.0,6.0,6.0,7.0,8.0,Male,highly_educated,6.0
1186,17654.0,78.0,13.0,6.0,1.0,4.0,7.0,8.0,4.0,4.0,4.0,5.0,8.0,8.0,7.0,6.0,8.0,Male,highly_educated,4.0
1187,17655.0,68.0,14.0,6.0,1.0,6.0,7.0,6.0,5.0,6.0,6.0,8.0,8.0,8.0,5.0,7.0,6.0,Male,highly_educated,5.75
1188,17656.0,72.0,3.0,6.0,1.0,5.0,5.0,8.0,2.0,3.0,5.0,5.0,1.0,1.0,3.0,5.0,5.0,Female,lower_educated,3.75
1189,17657.0,50.0,13.0,1.0,1.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,8.0,7.0,7.0,7.0,6.0,Female,highly_educated,6.0
1190,17658.0,51.0,6.0,1.0,1.0,7.0,6.0,7.0,6.0,8.0,7.0,6.0,7.0,8.0,2.0,9.0,8.0,Female,mid_educated,7.0
1191,17659.0,61.0,3.0,5.0,1.0,4.0,6.0,6.0,2.0,4.0,4.0,4.0,6.0,5.0,6.0,4.0,4.0,Female,lower_educated,3.5
1192,17660.0,44.0,10.0,1.0,8.0,5.0,4.0,4.0,5.0,5.0,3.0,6.0,7.0,7.0,6.0,7.0,7.0,Male,mid_educated,4.5
1193,17661.0,75.0,3.0,6.0,1.0,6.0,6.0,7.0,6.0,6.0,5.0,6.0,7.0,6.0,8.0,6.0,6.0,Female,lower_educated,5.75
1194,17662.0,59.0,14.0,1.0,1.0,7.0,7.0,7.0,7.0,6.0,7.0,8.0,6.0,7.0,7.0,9.0,9.0,Female,highly_educated,6.75
1195,17663.0,23.0,10.0,1.0,1.0,4.0,3.0,7.0,3.0,6.0,8.0,9.0,6.0,5.0,2.0,7.0,5.0,Female,mid_educated,5.25
1196,17664.0,77.0,3.0,6.0,1.0,0.0,3.0,6.0,0.0,5.0,0.0,3.0,0.0,6.0,4.0,5.0,3.0,Female,lower_educated,1.25
1197,17665.0,56.0,10.0,1.0,2.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,4.0,6.0,5.0,8.0,7.0,Female,mid_educated,6.25
1198,17666.0,71.0,10.0,6.0,1.0,4.0,7.0,5.0,3.0,3.0,2.0,5.0,3.0,6.0,5.0,8.0,8.0,Male,mid_educated,3.0
1199,17667.0,61.0,3.0,1.0,2.0,5.0,6.0,7.0,6.0,7.0,5.0,6.0,7.0,7.0,5.0,7.0,6.0,Male,lower_educated,5.75
1200,17668.0,60.0,9.0,8.0,1.0,6.0,9.0,9.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,Female,mid_educated,6.5
1201,17669.0,58.0,10.0,1.0,1.0,7.0,6.0,3.0,6.2,4.0,8.0,8.0,5.0,7.0,3.0,5.0,5.0,Male,mid_educated,6.3
1202,17670.0,77.0,18.0,6.0,1.0,7.0,6.0,8.0,5.0,5.0,2.0,7.0,5.0,4.0,6.0,7.0,3.0,Male,highly_educated,4.75
1203,17671.0,56.0,13.0,1.0,1.0,5.0,8.0,8.0,5.0,5.0,2.0,4.0,3.0,6.0,4.0,9.0,5.0,Male,highly_educated,4.25
1204,17672.0,74.0,3.0,6.0,1.0,6.0,4.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,9.0,6.0,Female,lower_educated,6.5
1205,17673.0,53.0,16.0,1.0,1.0,0.0,6.0,5.0,1.0,0.0,0.0,3.0,2.0,7.0,1.0,7.0,4.0,Female,highly_educated,0.25
1206,17674.0,15.0,2.0,2.0,3.0,8.0,7.0,8.0,7.0,8.0,6.4,7.0,7.0,8.0,7.0,8.0,7.0,Male,lower_educated,7.35
1207,17675.0,67.0,14.0,8.0,1.0,7.0,8.0,9.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,Female,highly_educated,7.25
1208,17676.0,63.0,16.0,1.0,1.0,6.0,5.0,6.0,6.0,6.0,6.0,7.0,8.0,9.0,6.0,9.0,8.0,Male,highly_educated,6.0
1209,17677.0,67.0,8.0,6.0,1.0,6.0,7.0,8.0,4.0,5.0,3.0,7.0,6.0,6.0,7.0,8.0,6.0,Female,mid_educated,4.5
1210,17678.0,75.0,10.0,6.0,1.0,6.0,7.0,8.0,6.0,5.6,5.2,7.4,6.0,7.0,7.0,7.0,6.0,Female,mid_educated,5.7
1211,17679.0,38.0,17.0,1.0,1.0,8.0,8.0,8.0,5.0,5.0,4.0,8.0,7.0,7.0,6.0,8.0,6.0,Female,highly_educated,5.5
1212,17680.0,63.0,10.0,8.0,1.0,3.0,6.0,8.0,3.0,4.0,4.0,5.0,6.0,8.0,7.0,4.0,5.0,Female,mid_educated,3.5
1213,17681.0,68.0,3.0,6.0,1.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,6.0,8.0,8.0,7.0,0.0,Male,lower_educated,1.0
1214,17682.0,45.0,16.0,1.0,1.0,5.0,5.0,6.0,5.0,4.0,6.0,6.0,7.0,8.0,5.0,8.0,6.0,Female,highly_educated,5.0
1215,17683.0,71.0,17.0,6.0,1.0,6.0,8.0,9.0,5.0,5.0,6.0,8.0,8.0,8.0,6.0,9.0,9.0,Male,highly_educated,5.5
1216,17684.0,34.0,15.0,8.0,1.0,8.0,9.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,5.0,6.0,6.0,Male,highly_educated,7.25
1217,17685.0,90.0,7.0,6.0,1.0,7.0,7.0,9.0,7.0,7.0,8.0,9.0,8.0,7.0,9.0,8.0,8.0,Male,mid_educated,7.25
1218,17686.0,78.0,3.0,5.0,1.0,1.0,5.0,5.0,1.0,1.0,3.0,5.0,4.0,1.0,1.0,8.0,5.0,Female,lower_educated,1.5
1219,17687.0,18.0,4.0,1.0,3.0,6.0,6.0,7.0,7.0,6.0,6.0,5.0,6.0,8.0,5.0,6.0,5.0,Female,lower_educated,6.25
1220,17688.0,33.0,17.0,1.0,1.0,9.0,8.0,8.0,8.0,6.0,0.0,0.0,7.0,7.0,7.0,1.0,0.0,Female,highly_educated,5.75
1221,17689.0,54.0,10.0,1.0,1.0,5.0,7.0,7.0,4.0,5.0,3.0,7.0,2.0,2.0,3.0,3.0,4.0,Male,mid_educated,4.25
1222,17690.0,69.0,9.0,6.0,1.0,4.0,6.0,7.0,6.0,6.0,5.0,7.0,8.0,7.0,6.0,8.0,7.0,Male,mid_educated,5.25
1223,17691.0,55.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,3.0,4.0,2.0,Female,lower_educated,1.25
1224,17692.0,74.0,2.0,6.0,1.0,5.0,4.0,7.0,5.0,5.0,3.0,5.0,7.0,7.0,6.0,5.0,3.0,Male,lower_educated,4.5
1225,17693.0,32.0,10.0,1.0,1.0,6.0,5.0,7.0,4.0,5.0,5.0,7.0,7.0,7.0,6.0,7.0,6.0,Male,mid_educated,5.0
1226,17694.0,42.0,2.0,1.0,2.0,3.0,7.0,8.0,3.0,4.0,6.0,5.0,4.0,5.0,4.0,6.0,5.0,Male,lower_educated,4.0
1227,17695.0,69.0,3.0,6.0,2.0,3.0,7.0,6.0,4.0,4.0,6.0,6.0,5.0,6.0,8.0,7.0,6.0,Female,lower_educated,4.25
1228,17696.0,58.0,6.0,1.0,1.0,6.0,7.0,7.0,4.0,4.0,5.0,5.0,7.0,7.0,5.0,8.0,6.0,Male,mid_educated,4.75
1229,17697.0,24.0,10.0,1.0,1.0,4.0,6.0,7.0,5.0,5.0,6.0,6.0,7.0,7.0,8.0,8.0,7.0,Female,mid_educated,5.0
1230,17698.0,27.0,17.0,1.0,1.0,6.0,7.0,7.0,4.0,6.0,8.0,8.0,6.0,7.0,5.0,7.0,7.0,Female,highly_educated,6.0
1231,17699.0,55.0,2.0,5.0,1.0,0.0,6.0,6.0,1.0,6.0,0.0,0.0,6.0,6.0,8.0,7.0,7.0,Male,lower_educated,1.75
1232,17700.0,48.0,17.0,1.0,1.0,7.0,9.0,9.0,7.0,8.0,7.0,7.0,8.0,8.0,7.0,9.0,8.0,Male,highly_educated,7.25
1233,17701.0,72.0,17.0,6.0,1.0,7.0,9.0,9.0,7.0,7.0,6.0,7.0,8.0,8.0,6.0,7.0,7.0,Male,highly_educated,6.75
1234,17702.0,54.0,17.0,6.0,3.0,7.0,8.0,7.0,5.0,4.0,7.0,7.0,6.0,7.0,7.0,7.0,9.0,Male,highly_educated,5.75
1235,17703.0,63.0,3.0,9.0,1.0,6.0,4.0,7.0,6.0,6.0,5.0,6.0,6.0,7.0,6.0,7.0,7.0,Male,lower_educated,5.75
